Dado,Label,Predição,Avaliação
43,correto,P-correto,VP
40,incorreto,P-correto,FN
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
7,incorreto,P-incorreto,VN
42,correto,P-correto,VP
96,incorreto,P-incorreto,VN
-6,incorreto,P-incorreto,VN
42,correto,P-correto,VP
-34,incorreto,P-incorreto,VN
-86,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
-92,incorreto,P-incorreto,VN
91,incorreto,P-incorreto,VN
164,incorreto,P-incorreto,VN
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
-48,incorreto,P-incorreto,VN
-205,incorreto,P-incorreto,VN
42,correto,P-correto,VP
43,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
-19,incorreto,P-incorreto,VN
42,correto,P-correto,VP
427,incorreto,P-incorreto,VN
42,correto,P-correto,VP
222,incorreto,P-incorreto,VN
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-correto,VP
41,correto,P-correto,VP
41,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
1007,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
119,incorreto,P-incorreto,VN
43,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
330,incorreto,P-incorreto,VN
42,correto,P-correto,VP
367,incorreto,P-incorreto,VN
-34,incorreto,P-incorreto,VN
907,incorreto,P-incorreto,VN
42,correto,P-correto,VP
895,incorreto,P-incorreto,VN
42,correto,P-correto,VP
43,correto,P-correto,VP
-173,incorreto,P-incorreto,VN
42,correto,P-correto,VP
555,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
43,correto,P-correto,VP
43,correto,P-correto,VP
42,correto,P-correto,VP
377,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
