Dado,Label,Predição,Avaliação
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
41,correto,P-correto,VP
43,correto,P-incorreto,FP
41,correto,P-correto,VP
41,correto,P-correto,VP
50,incorreto,P-correto,FN
-67,incorreto,P-correto,FN
42,correto,P-correto,VP
206,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
41,correto,P-correto,VP
41,correto,P-correto,VP
38,incorreto,P-correto,FN
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
93,incorreto,P-incorreto,VN
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
-356,incorreto,P-correto,FN
41,correto,P-correto,VP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
-959,incorreto,P-correto,FN
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
41,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
742,incorreto,P-correto,FN
42,correto,P-correto,VP
42,correto,P-correto,VP
43,correto,P-incorreto,FP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
1392,incorreto,P-incorreto,VN
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
695,incorreto,P-correto,FN
42,correto,P-correto,VP
43,correto,P-incorreto,FP
43,correto,P-incorreto,FP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
41,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
42,correto,P-correto,VP
