Dado,Label,Predição,Avaliação
16.431196528545627,incorreto,P-incorreto,VN
21.998147290412227,correto,P-correto,VP
21.99629458082445,correto,P-correto,VP
21.994441871236685,correto,P-correto,VP
21.99258916164891,correto,P-correto,VP
21.99073645206114,correto,P-correto,VP
21.98888374247337,correto,P-correto,VP
21.9870310328856,correto,P-correto,VP
21.985178323297824,correto,P-correto,VP
21.98332561371005,correto,P-correto,VP
21.98147290412228,correto,P-correto,VP
21.979620194534508,correto,P-correto,VP
5.0312329647405,incorreto,P-incorreto,VN
30.797833937727724,incorreto,P-incorreto,VN
21.97406206577119,correto,P-correto,VP
21.97220935618342,correto,P-correto,VP
21.970356646595647,correto,P-correto,VP
21.968503937007878,correto,P-correto,VP
21.9666512274201,correto,P-correto,VP
21.964798517832328,correto,P-correto,VP
21.96294580824456,correto,P-correto,VP
21.961093098656782,correto,P-correto,VP
21.959240389069013,correto,P-correto,VP
21.95738767948124,correto,P-correto,VP
21.95553496989347,correto,P-correto,VP
21.953682260305698,correto,P-correto,VP
21.951829550717925,correto,P-correto,VP
21.94997684113015,correto,P-correto,VP
21.948124131542382,correto,P-correto,VP
21.94627142195461,correto,P-correto,VP
21.94441871236684,correto,P-correto,VP
21.942566002779063,correto,P-correto,VP
21.94071329319129,correto,P-correto,VP
21.93886058360352,correto,P-correto,VP
21.937007874015748,correto,P-correto,VP
21.93515516442797,correto,P-correto,VP
16.83171564226569,incorreto,P-incorreto,VN
21.931449745252436,correto,P-correto,VP
21.92959703566466,correto,P-correto,VP
21.927744326076887,correto,P-correto,VP
17.714407263802975,incorreto,P-incorreto,VN
21.924038906901345,correto,P-correto,VP
21.92218619731357,correto,P-correto,VP
21.9203334877258,correto,P-correto,VP
21.918480778138026,correto,P-correto,VP
21.26603948490192,incorreto,P-correto,FN
27.823688347797034,incorreto,P-correto,FN
21.91292264937471,correto,P-correto,VP
21.911069939786938,correto,P-correto,VP
21.909217230199165,correto,P-correto,VP
21.907364520611395,correto,P-correto,VP
21.905511811023626,correto,P-correto,VP
21.90365910143585,correto,P-correto,VP
21.90180639184808,correto,P-correto,VP
21.899953682260307,correto,P-correto,VP
21.89810097267253,correto,P-correto,VP
21.89624826308476,correto,P-correto,VP
21.894395553496988,correto,P-correto,VP
21.89254284390922,correto,P-correto,VP
