Dado,Label,Predição,Avaliação,Label_Cod,Predicao_Cod,Precisao,Recall,F-Measure
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
500,incorreto,P-incorreto,VN,0,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
6,incorreto,P-incorreto,VN,0,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
302,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
55,incorreto,P-incorreto,VN,0,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
200,incorreto,P-incorreto,VN,0,0,1.0,0.93,0.9637305699481865
299,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-incorreto,FP,1,0,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
3,incorreto,P-incorreto,VN,0,0,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
301,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
300,correto,P-correto,VP,1,1,1.0,0.93,0.9637305699481865
